18,11,200.000000
18,12,200.000000
18,13,100.000000
18,14,100.000000
18,15,200.000000
18,16,500.000000
18,17,600.000000
18,18,0.000000
18,19,300.000000
18,20,400.000000
18,21,100.000000
18,22,300.000000
18,23,100.000000
18,24,0.000000
19,1,300.000000
19,2,100.000000
19,3,0.000000
19,4,200.000000
19,5,100.000000
19,6,200.000000
19,7,400.000000
19,8,700.000000
19,9,400.000000
19,10,1800.000000
19,11,400.000000
19,12,300.000000
19,13,300.000000
19,14,300.000000
19,15,800.000000
19,16,1300.000000
19,17,1700.000000
19,18,300.000000
19,19,0.000000
19,20,1200.000000
19,21,400.000000
19,22,1200.000000
19,23,300.000000
19,24,100.000000
20,1,300.000000
20,2,100.000000
20,3,0.000000
20,4,300.000000
20,5,100.000000
20,6,300.000000
20,7,500.000000
20,8,900.000000
20,9,600.000000
20,10,2500.000000
20,11,600.000000
20,12,500.000000
20,13,600.000000
20,14,500.000000
20,15,1100.000000
20,16,1600.000000
20,17,1700.000000
20,18,400.000000
20,19,1200.000000
20,20,0.000000
20,21,1200.000000
20,22,2400.000000
20,23,700.000000
20,24,400.000000
21,1,100.000000
21,2,0.000000
21,3,0.000000
21,4,200.000000
21,5,100.000000
21,6,100.000000
21,7,200.000000
21,8,400.000000
21,9,300.000000
21,10,1200.000000
21,11,400.000000
21,12,300.000000
21,13,600.000000
21,14,400.000000
21,15,800.000000
21,16,600.000000
21,17,600.000000
21,18,100.000000
21,19,400.000000
21,20,1200.000000
21,21,0.000000
21,22,1800.000000
21,23,700.000000
21,24,500.000000
22,1,400.000000
22,2,100.000000
22,3,100.000000
22,4,400.000000
22,5,200.000000
22,6,200.000000
22,7,500.000000
22,8,500.000000
22,9,700.000000
22,10,2600.000000
22,11,1100.000000
22,12,700.000000
22,13,1300.000000
22,14,1200.000000
22,15,2600.000000
22,16,1200.000000
22,17,1700.000000
22,18,300.000000
22,19,1200.000000
22,20,2400.000000
22,21,1800.000000
22,22,0.000000
22,23,2100.000000
22,24,1100.000000
23,1,300.000000
23,2,0.000000
23,3,100.000000
23,4,500.000000
23,5,100.000000
23,6,100.000000
23,7,200.000000
23,8,300.000000
23,9,500.000000
23,10,1800.000000
23,11,1300.000000
23,12,700.000000
23,13,800.000000
23,14,1100.000000
23,15,1000.000000
23,16,500.000000
23,17,600.000000
23,18,100.000000
23,19,300.000000
23,20,700.000000
23,21,700.000000
23,22,2100.000000
23,23,0.000000
23,24,700.000000
24,1,100.000000
24,2,0.000000
24,3,0.000000
24,4,200.000000
24,5,0.000000
24,6,100.000000
24,7,100.000000
24,8,200.000000
24,9,200.000000
24,10,800.000000
24,11,600.000000
24,12,500.000000
24,13,700.000000
24,14,400.000000
24,15,400.000000
24,16,300.000000
24,17,300.000000
24,18,0.000000
24,19,100.000000
24,20,400.000000
24,21,500.000000
24,22,1100.000000
24,23,700.000000
24,24,0.000000
